Class,Surge,Type,Status
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
Suitable,,NON-ICU,Available
